64,76,152,76,152,143,117,143,62,74,144,74,144,169,61,169,308
45,77,120,77,120,168,104,168,44,32,133,32,133,128,47,128,722
88,95,140,95,140,175,88,175,62,74,144,74,144,169,61,169,23
61,3,108,3,108,79,45,79,26,11,107,11,107,109,28,109,773
48,93,95,93,95,187,53,187,64,97,133,97,133,193,53,193,791
86,8,109,8,109,87,26,87,44,32,133,32,133,128,47,128,676
61,74,118,74,118,144,55,144,44,32,133,32,133,128,47,128,961
50,18,104,18,104,96,50,96,44,32,133,32,133,128,47,128,293
41,29,105,29,105,97,45,97,44,32,133,32,133,128,47,128,877
31,94,88,94,88,161,19,161,30,56,111,56,111,152,32,152,388
32,76,99,76,99,147,47,147,30,56,111,56,111,152,32,152,545
13,33,68,33,68,127,33,127,26,11,107,11,107,109,28,109,411
10,91,106,91,106,144,42,144,30,56,111,56,111,152,32,152,286
16,79,80,79,80,138,0,138,12,80,87,80,87,170,0,170,12
10,28,84,28,84,95,31,95,26,11,107,11,107,109,28,109,597
17,12,86,12,86,67,0,67,26,11,107,11,107,109,28,109,316
70,77,108,77,108,156,38,156,62,74,144,74,144,169,61,169,906
56,20,91,20,91,116,37,116,44,32,133,32,133,128,47,128,449
41,4,107,4,107,94,78,94,26,11,107,11,107,109,28,109,937
64,47,134,47,134,141,113,141,44,32,133,32,133,128,47,128,496
71,11,167,11,167,56,71,56,79,19,169,19,169,106,83,106,465
54,42,143,42,143,96,72,96,44,32,133,32,133,128,47,128,700
58,15,152,15,152,106,151,106,79,19,169,19,169,106,83,106,882
79,71,174,71,174,137,138,137,64,74,160,74,160,154,62,154,176
32,86,124,86,124,165,106,165,62,74,144,74,144,169,61,169,92
85,65,109,65,109,144,23,144,62,74,144,74,144,169,61,169,131
82,42,126,42,126,132,73,132,44,32,133,32,133,128,47,128,680
25,37,71,37,71,112,0,112,26,11,107,11,107,109,28,109,654
26,26,102,26,102,114,78,114,44,32,133,32,133,128,47,128,237
29,98,90,98,90,189,54,189,12,80,87,80,87,170,0,170,998
75,54,131,54,131,119,51,119,44,32,133,32,133,128,47,128,102
56,57,105,57,105,142,50,142,44,32,133,32,133,128,47,128,243
67,24,133,24,133,89,63,89,44,32,133,32,133,128,47,128,857
27,70,94,70,94,132,17,132,30,56,111,56,111,152,32,152,126
7,12,53,12,53,103,0,103,12,16,78,16,78,102,0,102,659
11,20,107,20,107,84,62,84,26,11,107,11,107,109,28,109,142
29,61,116,61,116,126,64,126,44,32,133,32,133,128,47,128,187
53,8,135,8,135,67,63,67,48,1,145,1,145,93,80,93,873
88,5,147,5,147,70,66,70,79,19,169,19,169,106,83,106,51
11,17,105,17,105,74,39,74,26,11,107,11,107,109,28,109,584
88,64,187,64,187,115,106,115,98,19,181,19,181,111,98,111,425
12,22,67,22,67,98,1,98,26,13,93,13,93,102,10,102,58
66,40,135,40,135,99,48,99,44,32,133,32,133,128,47,128,547
31,85,85,85,85,166,25,166,30,56,111,56,111,152,32,152,661
13,65,98,65,98,143,64,143,30,56,111,56,111,152,32,152,235
70,45,89,45,89,141,11,141,30,56,111,56,111,152,32,152,159
74,21,164,21,164,103,140,103,79,19,169,19,169,106,83,106,949
36,64,78,64,78,142,0,142,30,56,111,56,111,152,32,152,838
49,57,143,57,143,106,45,106,44,32,133,32,133,128,47,128,240
96,17,133,17,133,89,39,89,44,32,133,32,133,128,47,128,792
86,17,157,17,157,83,85,83,79,19,169,19,169,106,83,106,322
68,72,102,72,102,165,34,165,62,74,144,74,144,169,61,169,90
95,28,184,28,184,82,96,82,79,19,169,19,169,106,83,106,939
88,25,155,25,155,95,85,95,79,19,169,19,169,106,83,106,514
58,18,154,18,154,68,58,68,79,19,169,19,169,106,83,106,272
46,79,96,79,96,177,48,177,30,56,111,56,111,152,32,152,472
32,30,97,30,97,96,16,96,26,11,107,11,107,109,28,109,354
35,66,102,66,102,132,23,132,44,32,133,32,133,128,47,128,807
74,48,163,48,163,145,152,145,79,19,169,19,169,106,83,106,972
71,59,107,59,107,142,26,142,44,32,133,32,133,128,47,128,633
32,31,129,31,129,106,96,106,44,32,133,32,133,128,47,128,304
66,46,151,46,151,126,114,126,44,32,133,32,133,128,47,128,447
86,81,161,81,161,170,126,170,64,74,160,74,160,154,62,154,553
1,24,57,24,57,113,3,113,25,27,90,27,90,114,2,114,735
23,70,107,70,107,153,73,153,62,74,144,74,144,169,61,169,592
12,54,60,54,60,151,7,151,12,80,87,80,87,170,0,170,458
79,51,90,51,90,149,1,149,30,56,111,56,111,152,32,152,542
52,55,102,55,102,143,40,143,44,32,133,32,133,128,47,128,788
79,96,169,96,169,191,155,191,88,57,168,57,168,151,87,151,745
72,22,162,22,162,117,148,117,79,19,169,19,169,106,83,106,778
52,48,145,48,145,108,73,108,44,32,133,32,133,128,47,128,976
30,14,95,14,95,93,34,93,26,11,107,11,107,109,28,109,815
92,90,128,90,128,187,61,187,62,74,144,74,144,169,61,169,739
51,47,127,47,127,112,49,112,44,32,133,32,133,128,47,128,822
95,96,178,96,178,155,91,155,64,74,160,74,160,154,62,154,855
37,26,70,26,70,124,0,124,17,53,84,53,84,150,8,150,883
61,43,157,43,157,97,66,97,44,32,133,32,133,128,47,128,132
4,46,66,46,66,138,18,138,17,53,84,53,84,150,8,150,300
69,18,156,18,156,111,134,111,79,19,169,19,169,106,83,106,996
40,86,126,86,126,170,91,170,62,74,144,74,144,169,61,169,776
58,9,83,9,83,105,2,105,26,11,107,11,107,109,28,109,73
72,15,148,15,148,80,67,80,79,19,169,19,169,106,83,106,626
42,17,117,17,117,110,82,110,44,32,133,32,133,128,47,128,31
48,1,113,1,113,95,69,95,26,11,107,11,107,109,28,109,954
93,96,114,96,114,192,28,192,64,97,133,97,133,193,53,193,932
54,17,127,17,127,80,36,80,44,32,133,32,133,128,47,128,24
14,32,70,32,70,114,0,114,26,13,93,13,93,102,10,102,327
91,93,148,93,148,163,57,163,62,74,144,74,144,169,61,169,463
42,96,127,96,127,192,104,192,62,74,144,74,144,169,61,169,980
48,98,141,98,141,189,120,189,62,74,144,74,144,169,61,169,876
2,27,100,27,100,85,18,85,26,11,107,11,107,109,28,109,143
90,68,175,68,175,160,146,160,88,57,168,57,168,151,87,151,14
14,93,107,93,107,157,36,157,30,56,111,56,111,152,32,152,120
84,31,106,31,106,122,12,122,44,32,133,32,133,128,47,128,375
73,30,137,30,137,105,60,105,44,32,133,32,133,128,47,128,207
58,41,152,41,152,140,139,140,79,19,169,19,169,106,83,106,229
27,94,113,94,113,175,68,175,62,74,144,74,144,169,61,169,529
94,51,164,51,164,134,106,134,98,19,181,19,181,111,98,111,912
74,3,139,3,139,98,92,98,79,19,169,19,169,106,83,106,986
41,82,85,82,85,175,14,175,12,80,87,80,87,170,0,170,543
98,81,185,81,185,180,163,180,98,94,193,94,193,181,155,181,721
12,16,108,16,108,113,92,113,26,11,107,11,107,109,28,109,816
88,19,110,19,110,112,15,112,44,32,133,32,133,128,47,128,852
49,12,113,12,113,100,52,100,44,32,133,32,133,128,47,128,53
37,85,95,85,95,162,10,162,30,56,111,56,111,152,32,152,531
23,15,116,15,116,88,58,88,26,11,107,11,107,109,28,109,152
67,23,154,23,154,95,87,95,79,19,169,19,169,106,83,106,696
43,1,115,1,115,90,62,90,26,11,107,11,107,109,28,109,432
96,54,179,54,179,129,113,129,98,19,181,19,181,111,98,111,128
72,82,106,82,106,176,21,176,26,84,96,84,96,169,15,169,164
19,22,80,22,80,113,18,113,26,11,107,11,107,109,28,109,280
46,67,118,67,118,154,61,154,44,32,133,32,133,128,47,128,688
83,45,175,45,175,118,113,118,79,19,169,19,169,106,83,106,399
37,84,101,84,101,172,36,172,30,56,111,56,111,152,32,152,215
8,61,107,61,107,121,16,121,30,56,111,56,111,152,32,152,679
87,23,177,23,177,103,124,103,79,19,169,19,169,106,83,106,515
51,20,95,20,95,103,0,103,26,11,107,11,107,109,28,109,948
80,9,138,9,138,83,39,83,48,1,145,1,145,93,80,93,460
58,36,118,36,118,127,49,127,44,32,133,32,133,128,47,128,602
97,32,180,32,180,130,143,130,98,19,181,19,181,111,98,111,428
75,23,164,23,164,119,130,119,79,19,169,19,169,106,83,106,541
22,74,72,74,72,171,0,171,12,80,87,80,87,170,0,170,319
3,24,83,24,83,107,20,107,26,11,107,11,107,109,28,109,902
32,34,125,34,125,131,94,131,44,32,133,32,133,128,47,128,500
90,44,160,44,160,120,71,120,79,19,169,19,169,106,83,106,314
15,12,94,12,94,90,18,90,26,11,107,11,107,109,28,109,3
71,30,143,30,143,109,61,109,44,32,133,32,133,128,47,128,416
48,17,137,17,137,105,87,105,44,32,133,32,133,128,47,128,305
11,47,91,47,91,146,47,146,30,56,111,56,111,152,32,152,512
50,12,113,12,113,95,22,95,26,11,107,11,107,109,28,109,759
25,63,109,63,109,142,30,142,30,56,111,56,111,152,32,152,60
42,53,136,53,136,121,38,121,44,32,133,32,133,128,47,128,87
51,45,96,45,96,138,0,138,30,56,111,56,111,152,32,152,558
77,22,140,22,140,115,61,115,44,32,133,32,133,128,47,128,482
45,22,100,22,100,120,20,120,44,32,133,32,133,128,47,128,821
51,18,123,18,123,116,59,116,44,32,133,32,133,128,47,128,283
52,1,113,1,113,85,14,85,26,11,107,11,107,109,28,109,908
56,67,124,67,124,152,32,152,62,74,144,74,144,169,61,169,477
95,27,163,27,163,112,68,112,79,19,169,19,169,106,83,106,771
42,4,138,4,138,82,56,82,48,1,145,1,145,93,80,93,914
87,20,171,20,171,106,92,106,79,19,169,19,169,106,83,106,538
49,32,145,32,145,122,85,122,44,32,133,32,133,128,47,128,292
41,5,129,5,129,100,69,100,48,1,145,1,145,93,80,93,774
79,41,168,41,168,123,85,123,79,19,169,19,169,106,83,106,261
93,32,163,32,163,123,75,123,79,19,169,19,169,106,83,106,153
69,30,149,30,149,120,67,120,44,32,133,32,133,128,47,128,731
95,21,173,21,173,107,81,107,79,19,169,19,169,106,83,106,434
73,52,148,52,148,148,69,148,62,74,144,74,144,169,61,169,505
70,32,152,32,152,115,55,115,44,32,133,32,133,128,47,128,230
